Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2014,1,Aguascalientes,1,Aguascalientes,5,Jesús María,1,Abeja,7,Miel,30.411,0.000,40.50,1231.646,0
2014,1,Aguascalientes,1,Aguascalientes,5,Jesús María,3,Ave     ,1,Carne,6478.010,1.500,28.49,184558.505,4318668
2014,1,Aguascalientes,1,Aguascalientes,5,Jesús María,3,Ave     ,8,Ganado en pie,8637.336,2.000,19.13,165232.238,0
2014,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,1,Carne,4114.680,229.524,53.01,218104.300,17927
2014,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,3,Ganado en pie,7725.839,430.961,26.36,203656.000,0
2014,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,6,Leche,44361.578,0.000,5.77,255854.508,0
2014,1,Aguascalientes,1,Aguascalientes,5,Jesús María,6,Caprino,1,Carne,13.920,19.773,51.43,715.910,704
2014,1,Aguascalientes,1,Aguascalientes,5,Jesús María,6,Caprino,3,Ganado en pie,26.725,37.962,27.69,740.020,0
2014,1,Aguascalientes,1,Aguascalientes,5,Jesús María,12,Ovino,1,Carne,32.400,22.610,56.96,1845.500,1433
2014,1,Aguascalientes,1,Aguascalientes,5,Jesús María,12,Ovino,3,Ganado en pie,61.649,43.021,30.15,1858.720,0
2014,1,Aguascalientes,1,Aguascalientes,5,Jesús María,14,Porcino,1,Carne,601.970,79.009,41.03,24697.022,7619
2014,1,Aguascalientes,1,Aguascalientes,5,Jesús María,14,Porcino,3,Ganado en pie,831.047,109.076,28.21,23440.285,0
2014,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,1,Abeja,7,Miel,35.981,0.000,40.50,1457.231,0
2014,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,3,Ave     ,1,Carne,49691.180,1.500,28.42,1412223.336,33127456
2014,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,3,Ave     ,8,Ganado en pie,66254.912,2.000,19.04,1261493.524,0
2014,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,1,Carne,669.740,232.710,53.89,36090.250,2878
2014,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,3,Ganado en pie,1278.077,444.085,26.92,34401.040,0
2014,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,6,Leche,31787.564,0.000,5.76,183040.927,0
2014,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,6,Caprino,1,Carne,10.760,19.743,51.70,556.290,545
2014,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,6,Caprino,3,Ganado en pie,20.657,37.903,29.03,599.670,0
2014,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,12,Ovino,1,Carne,42.170,22.563,57.40,2420.560,1869
2014,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,12,Ovino,3,Ganado en pie,80.120,42.868,29.79,2386.770,0
2014,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,14,Porcino,1,Carne,3707.800,79.076,41.16,152612.769,46889
2014,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,14,Porcino,3,Ganado en pie,5123.499,109.269,28.23,144633.317,0
2014,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,1,Abeja,7,Miel,26.652,0.000,40.50,1079.406,0
2014,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave     ,1,Carne,21098.140,1.500,28.42,599609.139,14065421
2014,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave     ,4,Huevo-plato,57.902,0.000,21.66,1254.157,0
2014,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave     ,8,Ganado en pie,28130.842,2.000,19.06,536173.849,0
2014,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,1,Carne,2387.650,235.028,53.51,127751.600,10159
2014,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,3,Ganado en pie,4447.692,437.808,26.86,119461.480,0
2014,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,6,Leche,42997.428,0.000,5.76,247674.382,0
2014,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,6,Caprino,1,Carne,3.550,19.293,51.66,183.390,184
2014,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,6,Caprino,3,Ganado en pie,6.816,37.043,28.58,194.800,0
2014,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,1,Carne,28.400,22.940,56.87,1615.110,1238
2014,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,3,Ganado en pie,54.112,43.709,29.76,1610.370,0
2014,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,1,Carne,127.350,80.195,39.59,5041.731,1588
2014,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,3,Ganado en pie,176.288,111.013,27.26,4806.159,0
2014,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,1,Abeja,7,Miel,6.290,0.000,40.00,251.600,0
2014,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,1,Carne,5649.260,240.067,52.71,297779.410,23532
2014,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,3,Ganado en pie,10327.244,438.860,26.44,272998.920,0
2014,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,6,Leche,5580.557,0.000,5.70,31779.634,0
2014,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,1,Carne,3.740,19.684,51.61,193.020,190
2014,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,3,Ganado en pie,7.224,38.021,29.11,210.290,0
2014,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,1,Carne,3.060,22.500,57.20,175.030,136
2014,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,3,Ganado en pie,5.882,43.250,29.55,173.810,0
2014,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,1,Carne,48.300,80.770,39.48,1906.859,598
2014,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,3,Ganado en pie,67.008,112.054,26.99,1808.575,0
2014,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,1,Abeja,7,Miel,30.326,0.000,40.00,1213.040,0
2014,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,1,Carne,9608.800,1.500,28.48,273658.624,6405862
2014,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,8,Ganado en pie,12811.724,2.000,19.10,244703.928,0
2014,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,1,Carne,285.070,233.281,53.19,15163.770,1222
2014,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,3,Ganado en pie,535.565,438.270,26.41,14144.640,0
2014,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,6,Leche,32724.674,0.000,5.75,188133.105,0
2014,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,1,Carne,19.700,19.939,51.21,1008.840,988
2014,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,3,Ganado en pie,37.769,38.228,28.36,1071.130,0
2014,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,1,Carne,7.430,22.447,56.38,418.900,331
2014,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,3,Ganado en pie,14.187,42.861,29.20,414.260,0
2014,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,1,Carne,3649.390,78.937,41.07,149872.926,46232
2014,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,3,Ganado en pie,5038.667,108.987,28.26,142377.513,0
2014,1,Aguascalientes,1,Aguascalientes,10,El Llano,1,Abeja,7,Miel,103.959,0.000,39.00,4054.401,0
2014,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,1,Carne,31172.250,1.500,28.46,887162.235,20781502
2014,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,4,Huevo-plato,121.860,0.000,22.38,2727.227,0
2014,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,8,Ganado en pie,41563.004,2.000,19.03,790943.966,0
2014,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,1,Carne,298.540,231.606,52.79,15758.780,1289
2014,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,3,Ganado en pie,564.433,437.885,26.05,14700.870,0
2014,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,6,Leche,19342.875,0.000,5.75,111139.363,0
2014,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,1,Carne,3.880,19.796,51.04,198.040,196
2014,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,3,Ganado en pie,7.532,38.429,28.29,213.080,0
2014,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,1,Carne,12.000,23.256,56.77,681.240,516
2014,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,3,Ganado en pie,22.881,44.343,29.32,670.870,0
2014,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,1,Carne,125.270,78.638,41.15,5155.413,1593
2014,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,3,Ganado en pie,172.828,108.492,28.38,4903.919,0
2014,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,1,Abeja,7,Miel,41.755,0.000,40.00,1670.200,0
2014,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,1,Carne,33481.640,1.500,28.50,954226.740,22321096
2014,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,4,Huevo-plato,2817.810,0.000,22.37,63034.410,0
2014,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,8,Ganado en pie,44642.192,2.000,19.02,849094.492,0
2014,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,1,Carne,284.960,232.430,52.76,15034.260,1226
2014,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,3,Ganado en pie,538.982,439.627,26.05,14042.200,0
2014,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,6,Leche,31545.910,0.000,5.76,181715.774,0
2014,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,1,Carne,3.400,19.209,51.44,174.900,177
2014,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,3,Ganado en pie,6.564,37.085,28.64,187.990,0
2014,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,1,Carne,80.920,22.597,56.07,4537.180,3581
2014,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,3,Ganado en pie,154.280,43.083,29.39,4534.290,0
2014,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,1,Carne,61.250,78.930,41.09,2516.711,776
2014,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,3,Ganado en pie,84.236,108.551,28.22,2376.832,0
2014,2,Baja California,2,Ensenada,1,Ensenada,1,Abeja,7,Miel,7.200,0.000,50.00,360.000,0
2014,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,1,Carne,984.666,1.941,34.54,34009.534,507283
2014,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,4,Huevo-plato,185.730,0.000,20.00,3714.600,0
2014,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,8,Ganado en pie,1265.930,2.496,20.43,25859.412,0
2014,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,1,Carne,2590.317,150.819,44.34,114856.290,17175
2014,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,3,Ganado en pie,4896.987,285.123,22.01,107770.400,0
2014,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,6,Leche,30358.360,0.000,5.80,175995.020,0
2014,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,1,Carne,48.723,16.830,57.36,2794.510,2895
2014,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,3,Ganado en pie,96.397,33.298,26.68,2572.020,0
2014,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,1,Carne,52.827,16.718,56.12,2964.690,3160
2014,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,3,Ganado en pie,105.011,33.231,26.04,2734.000,0
2014,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,1,Carne,292.994,70.977,35.15,10299.743,4128
2014,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,3,Ganado en pie,386.995,93.749,18.95,7331.677,0
2014,2,Baja California,2,Ensenada,3,Tecate,1,Abeja,7,Miel,2.335,0.000,48.86,114.088,0
2014,2,Baja California,2,Ensenada,3,Tecate,3,Ave     ,4,Huevo-plato,1179.036,0.000,23.81,28072.847,0
2014,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,1,Carne,712.337,262.758,30.90,22007.480,2711
2014,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,3,Ganado en pie,1164.251,429.455,17.03,19828.570,0
2014,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,6,Leche,43999.000,0.000,5.14,226154.860,0
2014,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,1,Carne,7.844,18.856,34.07,267.250,416
2014,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,3,Ganado en pie,15.089,36.272,21.03,317.320,0
2014,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,1,Carne,6.720,18.016,44.57,299.510,373
2014,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,3,Ganado en pie,13.184,35.346,23.11,304.680,0
2014,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,1,Carne,10.274,66.714,25.59,262.912,154
2014,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,3,Ganado en pie,14.540,94.416,15.49,225.225,0
2014,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,1,Carne,102.346,1.695,30.48,3119.506,60377
2014,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,4,Huevo-plato,3492.863,0.000,12.86,44918.218,0
2014,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,8,Ganado en pie,128.180,2.123,18.36,2353.385,0
2014,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,1,Carne,767.073,265.240,32.32,24791.130,2892
2014,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,3,Ganado en pie,1423.477,492.212,19.31,27483.120,0
2014,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,6,Leche,63057.000,0.000,5.04,317616.630,0
2014,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,1,Carne,20.737,16.252,36.68,760.630,1276
2014,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,3,Ganado en pie,39.616,31.047,21.30,843.820,0
2014,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,1,Carne,43.364,16.999,45.77,1984.770,2551
2014,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,3,Ganado en pie,82.479,32.332,22.80,1880.520,0
2014,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,1,Carne,176.577,83.527,39.04,6893.566,2114
2014,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,3,Ganado en pie,226.604,107.192,26.17,5930.227,0
2014,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,1,Carne,609.310,268.893,31.78,19364.430,2266
2014,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,3,Ganado en pie,1124.804,496.383,18.99,21360.380,0
2014,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,6,Leche,16115.485,0.000,5.00,80531.933,0
2014,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,1,Carne,16.951,16.098,36.46,618.030,1053
2014,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,3,Ganado en pie,32.302,30.676,22.10,713.870,0
2014,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,1,Carne,41.055,16.860,44.65,1833.110,2435
2014,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,3,Ganado en pie,77.552,31.849,22.97,1781.370,0
2014,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,2,Cera,2.459,0.000,40.75,100.213,0
2014,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,7,Miel,74.196,0.000,47.38,3515.388,0
2014,2,Baja California,3,Río Colorado,2,Mexicali,3,Ave     ,4,Huevo-plato,20658.564,0.000,17.70,365660.631,0
2014,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,1,Carne,82398.660,285.446,49.52,4080138.250,288666
2014,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,3,Ganado en pie,137870.170,477.611,28.74,3962161.000,0
2014,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,6,Leche,15287.587,0.000,5.60,85572.618,0
2014,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,1,Carne,100.928,17.923,48.30,4874.590,5631
2014,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,3,Ganado en pie,205.839,36.554,21.50,4425.820,0
2014,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,6,Leche,457.499,0.000,4.82,2203.760,0
2014,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,1,Carne,152.149,18.010,47.65,7250.240,8448
2014,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,3,Ganado en pie,326.481,38.646,21.58,7046.100,0
2014,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,1,Carne,393.638,87.788,27.80,10941.027,4484
2014,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,3,Ganado en pie,495.521,110.509,18.59,9212.433,0
2014,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,1,Carne,525.058,163.315,37.07,19465.000,3215
2014,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,3,Ganado en pie,936.515,291.296,16.48,15435.710,0
2014,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,6,Leche,13847.650,0.000,8.69,120396.891,0
2014,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,1,Carne,13.914,22.810,43.00,598.300,610
2014,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,3,Ganado en pie,27.666,45.354,19.00,525.650,0
2014,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,6,Leche,699.000,0.000,5.26,3676.740,0
2014,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,1,Carne,6.536,23.260,45.27,295.880,281
2014,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,3,Ganado en pie,12.852,45.737,24.50,314.870,0
2014,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,1,Carne,70.943,63.004,31.76,2253.323,1126
2014,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,3,Ganado en pie,94.522,83.945,19.02,1797.311,0
2014,3,Baja California Sur,5,Comondú,1,Comondú,1,Abeja,7,Miel,10.800,0.000,49.36,533.088,0
2014,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,1,Carne,172.800,1.419,27.48,4748.544,121777
2014,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,4,Huevo-plato,476.000,0.000,30.55,14541.800,0
2014,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,8,Ganado en pie,231.985,1.905,23.76,5511.964,0
2014,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,1,Carne,1936.100,174.298,52.88,102380.970,11108
2014,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,3,Ganado en pie,3555.415,320.077,30.49,108404.600,0
2014,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,6,Leche,16384.700,0.000,5.97,97816.659,0
2014,3,Baja California Sur,5,Comondú,1,Comondú,6,Caprino,1,Carne,257.800,14.282,40.00,10312.000,18051
2014,3,Baja California Sur,5,Comondú,1,Comondú,6,Caprino,3,Ganado en pie,514.544,28.505,20.00,10290.880,0
2014,3,Baja California Sur,5,Comondú,1,Comondú,6,Caprino,6,Leche,1710.400,0.000,5.56,9509.820,0
2014,3,Baja California Sur,5,Comondú,1,Comondú,12,Ovino,1,Carne,86.100,14.974,45.00,3874.500,5750
2014,3,Baja California Sur,5,Comondú,1,Comondú,12,Ovino,3,Ganado en pie,171.827,29.883,24.20,4158.210,0
2014,3,Baja California Sur,5,Comondú,1,Comondú,14,Porcino,1,Carne,540.200,70.412,35.25,19042.050,7672
