Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2012,1,Aguascalientes,1,Aguascalientes,4,Cosío,4,Bovino,1,Carne,1708.197,210.499,39.25,67045.199,8115
2012,1,Aguascalientes,1,Aguascalientes,4,Cosío,4,Bovino,3,Ganado en pie,3263.681,402.179,21.61,70519.422,0
2012,1,Aguascalientes,1,Aguascalientes,4,Cosío,4,Bovino,6,Leche,22198.923,0.000,5.48,121569.791,0
2012,1,Aguascalientes,1,Aguascalientes,4,Cosío,6,Caprino,1,Carne,2.758,19.287,44.58,122.938,143
2012,1,Aguascalientes,1,Aguascalientes,4,Cosío,6,Caprino,3,Ganado en pie,5.360,37.479,21.25,113.913,0
2012,1,Aguascalientes,1,Aguascalientes,4,Cosío,12,Ovino,1,Carne,12.674,22.235,52.13,660.673,570
2012,1,Aguascalientes,1,Aguascalientes,4,Cosío,12,Ovino,3,Ganado en pie,24.447,42.890,25.38,620.490,0
2012,1,Aguascalientes,1,Aguascalientes,4,Cosío,14,Porcino,1,Carne,19.406,76.402,39.53,767.046,254
2012,1,Aguascalientes,1,Aguascalientes,4,Cosío,14,Porcino,3,Ganado en pie,26.761,105.358,22.13,592.202,0
2012,1,Aguascalientes,1,Aguascalientes,5,Jesús María,1,Abeja,7,Miel,29.564,0.000,40.00,1182.560,0
2012,1,Aguascalientes,1,Aguascalientes,5,Jesús María,3,Ave     ,1,Carne,5962.370,1.499,25.55,152308.100,3977489
2012,1,Aguascalientes,1,Aguascalientes,5,Jesús María,3,Ave     ,8,Ganado en pie,7954.978,2.000,19.17,152487.087,0
2012,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,1,Carne,3759.009,207.692,39.51,148508.082,18099
2012,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,3,Ganado en pie,7280.783,402.275,21.73,158224.439,0
2012,1,Aguascalientes,1,Aguascalientes,5,Jesús María,4,Bovino,6,Leche,39822.588,0.000,5.48,218075.896,0
2012,1,Aguascalientes,1,Aguascalientes,5,Jesús María,6,Caprino,1,Carne,17.262,19.159,45.54,786.179,901
2012,1,Aguascalientes,1,Aguascalientes,5,Jesús María,6,Caprino,3,Ganado en pie,33.878,37.601,20.83,705.813,0
2012,1,Aguascalientes,1,Aguascalientes,5,Jesús María,12,Ovino,1,Carne,35.143,22.019,52.58,1847.964,1596
2012,1,Aguascalientes,1,Aguascalientes,5,Jesús María,12,Ovino,3,Ganado en pie,68.597,42.981,25.29,1734.600,0
2012,1,Aguascalientes,1,Aguascalientes,5,Jesús María,14,Porcino,1,Carne,587.386,76.923,40.32,23685.832,7636
2012,1,Aguascalientes,1,Aguascalientes,5,Jesús María,14,Porcino,3,Ganado en pie,807.417,105.738,22.39,18079.454,0
2012,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,1,Abeja,7,Miel,29.350,0.000,40.00,1174.000,0
2012,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,3,Ave     ,1,Carne,45762.469,1.500,25.51,1167272.479,30508312
2012,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,3,Ave     ,8,Ganado en pie,61016.624,2.000,19.14,1167553.506,0
2012,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,1,Carne,602.328,211.047,39.16,23587.506,2854
2012,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,3,Ganado en pie,1157.076,405.423,21.64,25035.970,0
2012,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,4,Bovino,6,Leche,30478.064,0.000,5.48,166932.578,0
2012,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,6,Caprino,1,Carne,14.587,19.269,45.52,664.065,757
2012,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,6,Caprino,3,Ganado en pie,28.432,37.559,21.22,603.382,0
2012,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,12,Ovino,1,Carne,44.296,22.060,52.44,2323.026,2008
2012,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,12,Ovino,3,Ganado en pie,85.646,42.653,25.25,2162.919,0
2012,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,14,Porcino,1,Carne,3702.768,76.500,40.49,149905.507,48402
2012,1,Aguascalientes,1,Aguascalientes,6,Pabellón de Arteaga,14,Porcino,3,Ganado en pie,5097.373,105.313,22.47,114519.213,0
2012,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,1,Abeja,7,Miel,23.492,0.000,40.00,939.680,0
2012,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave     ,1,Carne,17144.253,1.499,25.52,437440.572,11439917
2012,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave     ,4,Huevo-plato,190.718,0.000,19.59,3736.614,0
2012,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,3,Ave     ,8,Ganado en pie,22879.834,2.000,19.15,438217.146,0
2012,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,1,Carne,2114.323,212.260,39.71,83949.472,9961
2012,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,3,Ganado en pie,4061.022,407.692,21.62,87798.310,0
2012,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,4,Bovino,6,Leche,40976.118,0.000,5.48,224425.440,0
2012,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,6,Caprino,1,Carne,3.900,19.697,44.62,174.017,198
2012,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,6,Caprino,3,Ganado en pie,7.475,37.753,21.18,158.325,0
2012,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,1,Carne,33.454,22.214,52.36,1751.621,1506
2012,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,12,Ovino,3,Ganado en pie,64.333,42.718,25.23,1623.305,0
2012,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,1,Carne,155.875,75.229,40.01,6236.531,2072
2012,1,Aguascalientes,1,Aguascalientes,7,Rincón de Romos,14,Porcino,3,Ganado en pie,214.168,103.363,22.02,4716.556,0
2012,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,1,Abeja,7,Miel,3.507,0.000,40.00,140.280,0
2012,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,1,Carne,4951.619,206.464,39.52,195666.532,23983
2012,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,3,Ganado en pie,9502.961,396.237,21.55,204740.722,0
2012,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,4,Bovino,6,Leche,7121.535,0.000,5.48,39003.336,0
2012,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,1,Carne,1.909,19.480,44.73,85.397,98
2012,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,6,Caprino,3,Ganado en pie,3.684,37.592,21.08,77.655,0
2012,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,1,Carne,2.223,21.794,52.62,116.976,102
2012,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,12,Ovino,3,Ganado en pie,4.285,42.014,25.19,107.940,0
2012,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,1,Carne,40.553,76.660,39.34,1595.314,529
2012,1,Aguascalientes,1,Aguascalientes,8,San José de Gracia,14,Porcino,3,Ganado en pie,56.325,106.475,21.37,1203.406,0
2012,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,1,Abeja,7,Miel,24.303,0.000,40.00,972.120,0
2012,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,1,Carne,10407.297,1.500,25.47,265074.531,6938199
2012,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,3,Ave     ,8,Ganado en pie,13876.398,2.000,19.13,265402.493,0
2012,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,1,Carne,232.158,211.245,39.63,9200.235,1099
2012,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,3,Ganado en pie,446.285,406.083,21.58,9629.306,0
2012,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,4,Bovino,6,Leche,32357.784,0.000,5.48,177263.595,0
2012,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,1,Carne,21.961,19.573,45.64,1002.227,1122
2012,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,6,Caprino,3,Ganado en pie,42.978,38.305,23.56,1012.525,0
2012,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,1,Carne,7.704,22.075,52.33,403.150,349
2012,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,12,Ovino,3,Ganado en pie,14.800,42.406,25.36,375.242,0
2012,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,1,Carne,3494.134,76.283,40.50,141516.502,45805
2012,1,Aguascalientes,1,Aguascalientes,9,Tepezalá,14,Porcino,3,Ganado en pie,4795.571,104.695,22.48,107813.452,0
2012,1,Aguascalientes,1,Aguascalientes,10,El Llano,1,Abeja,7,Miel,63.999,0.000,40.00,2559.960,0
2012,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,1,Carne,29435.538,1.500,25.51,750930.043,19623692
2012,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,4,Huevo-plato,486.057,0.000,19.39,9424.029,0
2012,1,Aguascalientes,1,Aguascalientes,10,El Llano,3,Ave     ,8,Ganado en pie,39247.384,2.000,19.15,751674.121,0
2012,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,1,Carne,286.613,207.992,39.52,11327.622,1378
2012,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,3,Ganado en pie,552.288,400.790,21.54,11896.535,0
2012,1,Aguascalientes,1,Aguascalientes,10,El Llano,4,Bovino,6,Leche,19069.800,0.000,5.48,104456.174,0
2012,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,1,Carne,5.826,19.420,44.75,260.699,300
2012,1,Aguascalientes,1,Aguascalientes,10,El Llano,6,Caprino,3,Ganado en pie,11.298,37.659,21.13,238.700,0
2012,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,1,Carne,17.027,22.171,52.06,886.377,768
2012,1,Aguascalientes,1,Aguascalientes,10,El Llano,12,Ovino,3,Ganado en pie,32.741,42.631,25.24,826.447,0
2012,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,1,Carne,114.666,76.139,39.65,4546.680,1506
2012,1,Aguascalientes,1,Aguascalientes,10,El Llano,14,Porcino,3,Ganado en pie,157.331,104.469,22.40,3523.419,0
2012,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,1,Abeja,7,Miel,16.201,0.000,40.00,648.040,0
2012,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,1,Carne,28001.442,1.500,25.52,714604.903,18667628
2012,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,4,Huevo-plato,4056.092,0.000,19.36,78517.042,0
2012,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,3,Ave     ,8,Ganado en pie,37335.256,2.000,19.16,715249.462,0
2012,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,1,Carne,182.866,213.379,39.85,7287.311,857
2012,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,3,Ganado en pie,351.197,409.798,21.81,7658.035,0
2012,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,4,Bovino,6,Leche,29879.613,0.000,5.48,163612.178,0
2012,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,1,Carne,4.499,19.819,45.45,204.455,227
2012,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,6,Caprino,3,Ganado en pie,8.793,38.735,21.16,186.027,0
2012,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,1,Carne,82.569,22.395,52.45,4330.578,3687
2012,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,12,Ovino,3,Ganado en pie,160.365,43.495,25.18,4038.578,0
2012,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,1,Carne,56.325,77.052,40.29,2269.553,731
2012,1,Aguascalientes,1,Aguascalientes,11,San Francisco de Los Romo,14,Porcino,3,Ganado en pie,77.005,105.342,22.43,1727.092,0
2012,2,Baja California,2,Ensenada,1,Ensenada,1,Abeja,7,Miel,6.000,0.000,70.00,420.000,0
2012,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,1,Carne,995.305,1.859,38.04,37856.930,535355
2012,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,4,Huevo-plato,212.545,0.000,21.11,4486.571,0
2012,2,Baja California,2,Ensenada,1,Ensenada,3,Ave     ,8,Ganado en pie,1229.973,2.297,21.55,26503.990,0
2012,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,1,Carne,2215.556,154.739,35.00,77553.417,14318
2012,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,3,Ganado en pie,4151.776,289.969,18.96,78725.120,0
2012,2,Baja California,2,Ensenada,1,Ensenada,4,Bovino,6,Leche,22361.540,0.000,5.46,122049.410,0
2012,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,1,Carne,42.465,13.810,56.23,2387.735,3075
2012,2,Baja California,2,Ensenada,1,Ensenada,6,Caprino,3,Ganado en pie,85.323,27.747,26.27,2241.375,0
2012,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,1,Carne,45.922,14.337,51.58,2368.498,3203
2012,2,Baja California,2,Ensenada,1,Ensenada,12,Ovino,3,Ganado en pie,91.697,28.629,26.03,2387.197,0
2012,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,1,Carne,273.930,71.728,25.88,7089.580,3819
2012,2,Baja California,2,Ensenada,1,Ensenada,14,Porcino,3,Ganado en pie,367.383,96.199,15.89,5836.574,0
2012,2,Baja California,2,Ensenada,3,Tecate,3,Ave     ,4,Huevo-plato,412.951,0.000,19.99,8255.159,0
2012,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,1,Carne,604.649,209.221,26.64,16109.821,2890
2012,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,3,Ganado en pie,1145.016,396.199,14.92,17080.584,0
2012,2,Baja California,2,Ensenada,3,Tecate,4,Bovino,6,Leche,41009.320,0.000,5.10,208973.632,0
2012,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,1,Carne,8.779,17.180,31.50,276.500,511
2012,2,Baja California,2,Ensenada,3,Tecate,6,Caprino,3,Ganado en pie,18.536,36.275,15.33,284.173,0
2012,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,1,Carne,8.315,16.900,31.58,262.595,492
2012,2,Baja California,2,Ensenada,3,Tecate,12,Ovino,3,Ganado en pie,17.143,34.843,15.96,273.657,0
2012,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,1,Carne,23.643,70.157,22.17,524.236,337
2012,2,Baja California,2,Ensenada,3,Tecate,14,Porcino,3,Ganado en pie,30.925,91.764,13.20,408.040,0
2012,2,Baja California,2,Ensenada,4,Tijuana,1,Abeja,7,Miel,0.108,0.000,80.00,8.640,0
2012,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,1,Carne,95.000,1.697,29.00,2755.000,55995
2012,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,4,Huevo-plato,1695.087,0.000,15.29,25914.367,0
2012,2,Baja California,2,Ensenada,4,Tijuana,3,Ave     ,8,Ganado en pie,117.448,2.097,17.00,1996.620,0
2012,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,1,Carne,767.573,260.636,21.70,16657.149,2945
2012,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,3,Ganado en pie,1408.817,478.376,12.98,18281.451,0
2012,2,Baja California,2,Ensenada,4,Tijuana,4,Bovino,6,Leche,63806.730,0.000,4.93,314535.270,0
2012,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,1,Carne,34.912,16.360,29.65,1035.179,2134
2012,2,Baja California,2,Ensenada,4,Tijuana,6,Caprino,3,Ganado en pie,65.988,30.922,17.61,1162.052,0
2012,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,1,Carne,47.245,16.706,31.74,1499.647,2828
2012,2,Baja California,2,Ensenada,4,Tijuana,12,Ovino,3,Ganado en pie,89.447,31.629,16.95,1516.454,0
2012,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,1,Carne,220.563,84.637,20.87,4604.048,2606
2012,2,Baja California,2,Ensenada,4,Tijuana,14,Porcino,3,Ganado en pie,283.196,108.671,13.04,3692.904,0
2012,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,1,Carne,559.434,251.884,20.03,11207.892,2221
2012,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,3,Ganado en pie,1077.588,485.181,11.79,12708.477,0
2012,2,Baja California,2,Ensenada,5,Playas de Rosarito,4,Bovino,6,Leche,16221.231,0.000,4.89,79280.529,0
2012,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,1,Carne,25.691,15.957,29.78,765.163,1610
2012,2,Baja California,2,Ensenada,5,Playas de Rosarito,6,Caprino,3,Ganado en pie,48.978,30.421,17.83,873.447,0
2012,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,1,Carne,41.434,16.072,32.09,1329.680,2578
2012,2,Baja California,2,Ensenada,5,Playas de Rosarito,12,Ovino,3,Ganado en pie,78.450,30.431,17.12,1342.788,0
2012,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,2,Cera,2.468,0.000,27.70,68.368,0
2012,2,Baja California,3,Río Colorado,2,Mexicali,1,Abeja,7,Miel,74.088,0.000,44.94,3329.770,0
2012,2,Baja California,3,Río Colorado,2,Mexicali,3,Ave     ,4,Huevo-plato,15538.462,0.000,12.69,197247.531,0
2012,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,1,Carne,81026.101,273.526,42.62,3453581.842,296228
2012,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,3,Ganado en pie,143204.224,483.426,25.73,3684348.795,0
2012,2,Baja California,3,Río Colorado,2,Mexicali,4,Bovino,6,Leche,15832.606,0.000,5.45,86342.408,0
2012,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,1,Carne,96.657,18.750,44.51,4302.102,5155
2012,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,3,Ganado en pie,204.409,39.653,19.99,4085.022,0
2012,2,Baja California,3,Río Colorado,2,Mexicali,6,Caprino,6,Leche,437.603,0.000,4.15,1814.040,0
2012,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,1,Carne,150.312,20.337,43.48,6535.615,7391
2012,2,Baja California,3,Río Colorado,2,Mexicali,12,Ovino,3,Ganado en pie,307.777,41.642,19.57,6022.017,0
2012,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,1,Carne,384.416,82.813,26.94,10355.085,4642
2012,2,Baja California,3,Río Colorado,2,Mexicali,14,Porcino,3,Ganado en pie,493.210,106.249,18.00,8879.465,0
2012,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,1,Carne,554.462,134.025,40.80,22620.498,4137
2012,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,3,Ganado en pie,1134.598,274.256,16.43,18642.274,0
2012,3,Baja California Sur,4,Mulegé,2,Mulegé,4,Bovino,6,Leche,15338.100,0.000,8.96,137444.900,0
2012,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,1,Carne,9.204,23.184,43.69,402.130,397
2012,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,3,Ganado en pie,18.440,46.448,15.66,288.849,0
2012,3,Baja California Sur,4,Mulegé,2,Mulegé,6,Caprino,6,Leche,722.000,0.000,4.60,3322.500,0
2012,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,1,Carne,5.526,23.121,45.00,248.670,239
2012,3,Baja California Sur,4,Mulegé,2,Mulegé,12,Ovino,3,Ganado en pie,10.870,45.481,19.61,213.179,0
2012,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,1,Carne,64.481,59.484,29.44,1898.354,1084
2012,3,Baja California Sur,4,Mulegé,2,Mulegé,14,Porcino,3,Ganado en pie,87.015,80.272,15.80,1374.580,0
2012,3,Baja California Sur,5,Comondú,1,Comondú,1,Abeja,7,Miel,10.100,0.000,75.00,757.500,0
2012,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,1,Carne,220.400,1.487,25.88,5703.000,148250
2012,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,4,Huevo-plato,457.100,0.000,24.56,11227.300,0
2012,3,Baja California Sur,5,Comondú,1,Comondú,3,Ave     ,8,Ganado en pie,284.511,1.919,23.00,6543.763,0
2012,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,1,Carne,1844.853,154.783,36.88,68046.318,11919
2012,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,3,Ganado en pie,3687.756,309.401,19.14,70596.839,0
2012,3,Baja California Sur,5,Comondú,1,Comondú,4,Bovino,6,Leche,15698.600,0.000,5.44,85460.040,0
2012,3,Baja California Sur,5,Comondú,1,Comondú,6,Caprino,1,Carne,300.700,14.914,36.84,11076.837,20162
2012,3,Baja California Sur,5,Comondú,1,Comondú,6,Caprino,3,Ganado en pie,600.501,29.784,16.66,10005.646,0
2012,3,Baja California Sur,5,Comondú,1,Comondú,6,Caprino,6,Leche,1301.300,0.000,4.62,6008.400,0
2012,3,Baja California Sur,5,Comondú,1,Comondú,12,Ovino,1,Carne,98.600,14.969,41.82,4123.157,6587
2012,3,Baja California Sur,5,Comondú,1,Comondú,12,Ovino,3,Ganado en pie,196.974,29.904,20.29,3997.477,0
2012,3,Baja California Sur,5,Comondú,1,Comondú,14,Porcino,1,Carne,528.600,75.698,20.02,10580.900,6983
